x,i,j,k,y
55.61074863,1,1,1,472.6513222
44.1658282,1,1,3,273.2832682
4.799787143,1,0,2,16.73425008
85.09290657,0,0,2,493.1064197
7.713198261,1,1,3,195.467085
-24.6941287,1,0,1,-106.2674288
37.69416965,0,0,1,283.5555516
67.07140186,1,1,2,312.0287762
51.05882125,0,1,2,312.2819907
-3.042185517,1,1,1,99.6757405
11.11129516,1,0,1,19.43180638
85.3486549,0,0,2,403.3873528
154.5493467,1,1,0,675.9548752
40.66818764,1,0,1,105.8206842
36.41224098,1,1,2,393.2671327
31.34874127,0,1,2,231.5524586
57.7241032,1,0,1,362.2536301
84.31135262,1,1,1,582.4689259
34.29126986,1,1,2,208.6007121
47.95429539,0,0,1,107.896014
6.456940591,0,1,1,398.7436206
71.1962983,1,0,0,456.7512115
72.45806456,0,0,1,326.9171393
18.43219386,0,1,0,246.5441869
87.74526672,1,0,2,394.5335983
41.73380241,1,1,2,306.3254555
91.45327501,0,0,2,497.1230412
58.25177746,0,1,1,356.8400275
79.25967056,0,1,3,518.5904208
8.85571399,1,0,2,-78.59684315
17.71429448,1,0,0,-75.69151961
33.45467918,1,0,3,134.788337
86.10332332,0,1,2,310.9246798
57.12327573,1,1,0,300.1239324
53.11024455,1,0,2,272.3574271
86.15925521,0,1,1,490.8131769
-19.01523594,1,0,2,-126.3913632
55.93261337,0,1,2,511.8743415
58.89424366,1,0,1,427.9638281
30.52001335,0,1,2,277.1880716
111.1754471,0,1,0,591.478652
17.1847534,1,0,1,232.6734092
23.17199538,1,1,3,371.1478617
-13.36822042,1,0,2,92.90717531
51.40085687,1,1,3,270.90308
95.24086423,1,1,0,720.7520342
125.9041833,0,1,3,489.2275003
4.129163327,0,0,1,-172.8791546
18.64134909,1,1,2,254.3743361
34.28276143,0,1,3,176.6048511
70.62220387,0,1,2,231.6030798
28.65179627,0,0,2,55.81830359
65.59162328,0,0,2,283.7213966
82.75718143,0,1,2,380.3990056
24.12565651,1,1,2,183.9795878
45.17447738,1,0,0,228.4508737
-2.276625435,0,1,3,158.6596439
13.82329426,0,1,1,347.151853
55.77362235,0,1,2,8.588702204
111.6348503,0,1,3,608.5424238
31.17025679,1,1,3,244.9307545
54.64905138,0,0,1,157.0918837
36.64167909,1,1,0,447.320725
78.01905819,0,0,1,488.4250625
9.433666055,1,1,0,169.359612
-30.96626055,1,0,2,-165.2295763
18.56715985,1,0,3,-38.50677044
173.1065451,1,0,3,833.4148546
57.27795646,0,1,0,433.6387013
158.3445558,1,1,2,847.9078804
49.50220181,0,0,3,75.54467712
24.13647899,1,1,2,313.6734858
11.66915118,1,0,2,236.2440021
10.12072502,0,1,2,138.3463291
20.54259805,1,1,0,179.1161685
63.22652792,1,0,1,286.3502735
56.6699482,0,1,2,410.4741056
52.98753057,1,0,2,213.7130042
62.46531696,0,0,1,379.0766178
54.72892287,1,1,2,526.0885135
9.588303383,1,1,1,131.1265983
29.89320959,0,1,3,215.6477731
-33.35829983,1,0,1,-15.92010033
5.914915923,0,0,1,99.15341872
121.565073,1,0,2,616.175781
59.41508211,0,1,0,296.9441886
6.821368187,1,1,0,114.3673351
27.93669125,0,1,1,285.0530599
30.2931965,1,0,2,12.94193319
28.89846802,1,1,2,213.9529503
35.51888198,1,1,0,364.1855259
-11.54975417,1,0,1,233.287326
120.4512623,1,0,2,689.6226938
62.56554655,0,0,1,397.2971862
-7.184061796,1,0,1,-66.15824956
30.49050363,1,0,2,231.2587261
39.66493613,0,1,1,256.0354468
62.68410153,0,0,1,367.7076081
1.188797444,0,0,1,-50.80224453
40.97373039,1,1,2,272.5436027
1.169512858,1,1,1,276.7452582
24.03719274,0,1,2,134.7695384
-23.77847139,1,0,1,-264.0303475
4.930126383,0,1,2,150.218257
-3.990181221,0,1,2,3.952235191
-20.50305324,0,0,1,-13.18200042
66.93365239,1,0,1,193.9685788
111.9472133,1,1,0,679.5580539
18.48182675,1,0,3,369.8024342
22.92463997,1,1,0,170.6108681
74.39704126,0,0,2,223.4606118
-10.2091052,0,0,2,65.3480878
1.631359387,1,1,2,84.36835191
-78.92307558,1,0,2,-340.7789532
44.78760667,1,1,1,317.7350698
84.31021727,1,1,1,449.9707084
-8.222030418,1,0,1,81.1356996
48.8874409,1,0,0,225.1456772
42.67874532,1,1,2,350.0808891
113.6591419,0,0,2,395.3616404
32.58602753,0,0,2,131.9462645
-26.61364976,0,1,2,14.37492076
83.94127556,0,1,0,432.3888702
85.93481388,0,0,3,388.7554136
-25.86627049,1,1,1,-89.71481828
40.95431924,1,1,1,319.7530987
29.29262803,0,0,2,167.2883899
52.93360786,1,1,2,279.8233622
33.03024842,1,1,2,414.1806047
53.52029867,0,1,3,199.9484476
40.85971928,1,0,2,210.3719344
40.20904361,1,0,1,197.3385272
127.2346862,0,1,3,626.7540191
38.17267473,0,1,2,392.7961665
69.67774594,0,0,3,-32.47533213
12.59981219,1,1,2,269.116664
4.950859409,1,1,2,78.01949438
97.04015713,1,1,2,502.7142362
52.7982283,0,0,3,86.45731279
80.07897739,1,0,2,343.115298
38.01208269,0,1,2,162.6375833
15.29865435,0,1,3,254.0545146
2.198312803,0,1,1,14.32474701
69.34617687,0,1,1,391.837579
15.12525131,1,1,1,184.784995
35.1123267,1,0,2,322.1176752
28.88555731,0,0,1,34.9473484
38.06670175,1,1,1,433.3660391
39.77167425,1,0,3,195.6537328
26.11418002,1,0,2,133.3561675
42.94073045,0,1,0,217.7771339
38.7749883,0,1,1,272.7485661
107.8899562,1,1,1,494.6887179
36.39296778,1,0,1,38.32039236
38.02657688,0,0,1,220.2431168
-15.23771714,1,1,1,114.8190879
76.17009688,0,0,1,117.1658653
112.5530665,0,1,0,850.7550695
31.76631183,0,0,1,184.5108066
-29.89160614,1,1,1,33.85548078
40.27599895,1,0,0,130.2205046
-30.20516019,1,1,1,-3.875569891
27.39321881,1,1,2,243.4919824
56.54593442,1,1,2,291.8694357
95.19833189,0,0,1,438.0334674
145.0521128,1,1,2,552.1669236
53.12134903,0,0,2,298.8608537
125.8496835,1,0,2,504.7404683
75.4820067,0,1,1,536.2364088
-5.953068239,0,0,1,-84.52713782
77.21667707,0,0,1,372.2786961
117.1603817,1,1,3,625.0837437
43.71674712,1,1,3,425.4179682
-11.25612776,1,0,1,-42.88626778
-19.55658659,1,0,2,90.62435488
57.27624744,0,1,2,360.8693231
-2.014195123,1,0,1,155.8089483
139.3986819,0,0,0,563.2287819
19.97021895,0,1,2,26.33441729
48.99861723,1,0,1,221.7964367
-7.10842732,0,0,3,-75.75842717
44.92608683,1,1,1,256.6110945
-39.03392123,1,0,0,-219.2186067
68.33871133,0,0,3,354.7820877
41.56485101,0,0,3,167.0443812
20.99119549,1,1,1,231.3730886
58.41298115,0,1,0,322.5244125
27.85139081,0,0,1,-45.24154532
134.1847733,1,1,1,759.1787724
70.23514024,0,1,2,463.659716
11.4031854,1,0,0,108.7354333
33.44918357,0,0,1,221.1357289
124.8354832,0,1,1,592.4691181
58.93592578,0,0,1,350.61758
5.765281232,1,0,1,15.2823722
-17.27546619,1,0,3,56.59729316
6.976626385,1,1,0,161.4704411
23.32123838,1,0,1,218.8184146
29.42926518,0,0,1,176.1683039
78.62959508,1,1,2,636.6044203
15.97831654,0,1,1,253.4014325
-28.68806456,1,0,1,-87.00448884
5.350996252,0,1,3,96.22786878
52.75151198,1,1,0,278.3435876
47.43229474,1,1,0,320.8484823
47.69394206,1,1,2,135.2071875
33.39498817,1,1,1,242.1018737
63.91046492,0,1,0,133.7735217
59.2611304,0,1,2,362.4676001
-5.30090171,0,1,1,-73.8537919
5.269443195,0,0,0,-124.4840946
45.57153866,0,0,1,3.307481593
1.623030665,1,0,1,71.7439503
51.01686299,0,0,2,281.3942596
74.42053301,1,0,1,348.3405185
43.16180765,0,1,2,214.1027026
64.74906137,1,1,0,391.8020748
127.4591043,0,0,1,713.9988612
2.330295074,1,0,3,80.90004565
67.41141418,1,1,1,438.74935
63.2025831,0,0,1,229.5960242
106.1176609,1,1,0,714.2824076
35.18911979,1,1,1,259.6231145
30.90978043,1,0,2,-6.394295239
97.80348593,1,1,2,572.0587414
10.8412482,1,0,1,214.3737423
-15.52339369,0,1,1,-50.45020599
88.78426853,1,1,3,627.41192
38.26275723,1,1,1,358.3532761
24.43867661,0,1,3,240.5549046
54.71128886,1,1,2,277.8144773
32.79909821,0,1,2,204.0745367
58.61578138,0,0,3,478.9205612
58.40362309,0,0,0,155.4175278
26.862606,1,1,1,176.1191868
76.56654987,0,1,1,487.8941745
54.09424539,1,1,1,623.3881622
83.24770412,0,1,1,486.673211
89.20661265,1,1,0,630.6545426
31.11421307,1,1,2,293.4611965
39.68660853,1,0,1,219.8194741
67.16839162,0,0,3,465.5038246
4.740436374,1,1,1,233.7058139
-55.52922055,0,1,3,-85.88402992
21.07905961,1,0,1,181.9058864
106.5761356,0,0,2,674.9257249
-6.708672871,1,0,2,58.98997902
110.3899286,0,1,1,658.6140697
72.44881946,0,1,2,437.2209576
33.53378697,1,0,3,258.2167154
51.44617999,0,1,2,399.4420723
29.48721077,1,1,1,253.6354116
87.30658223,0,0,3,292.5786849
113.6541162,1,0,1,515.3329315
-1.883890077,1,1,1,121.6959846
18.39226724,0,0,3,15.91462684
92.12016735,1,0,1,522.7411127
130.5146779,1,0,1,634.7414962
37.09072417,1,0,1,395.1697597
57.89171528,1,0,0,284.2620929
74.3369972,0,1,0,296.5527898
21.2493273,0,0,1,137.3409591
21.46702992,1,1,1,10.39456005
7.770363153,1,1,2,181.0084713
53.41061574,0,1,0,229.0121045
72.41379493,0,0,2,349.6442986
-18.47152719,0,0,2,-76.32573857
50.91053538,1,0,2,342.0611309
28.00056843,1,1,1,183.4950236
17.01477762,1,1,0,293.8875999
43.13246088,0,1,1,286.436352
5.19379552,0,1,1,134.4049549
-11.63139163,1,0,1,123.8896708
34.16876452,1,1,1,287.9561305
33.11847364,1,1,1,245.2804498
-29.10036345,1,1,3,165.928042
-40.56951296,0,1,1,22.25463621
37.66733234,1,1,1,379.4753307
42.36769043,0,1,2,253.0210741
67.47678887,1,0,0,582.8290426
62.73030593,0,1,2,333.6726326
13.10799765,0,1,1,2.935915986
49.34993275,1,1,1,218.8982305
85.9855695,1,1,1,513.3760847
61.13054152,0,1,2,460.6657888
117.3506672,0,1,2,526.1116127
-13.54456549,0,1,1,39.82398268
69.92388377,1,1,2,322.2653626
80.2692117,1,0,1,220.9724292
17.57942798,0,1,1,166.1537431
76.39762479,1,1,2,536.0852039
77.06714841,0,1,2,389.7304322
-57.12606935,1,1,2,-154.2981456
3.806457329,1,0,1,152.4586828
50.6998006,1,0,1,208.5021935
86.03456856,0,0,0,269.5934122
82.28144892,0,1,2,384.6288685
16.54423793,1,0,0,34.62571035
-1.089466031,1,1,2,107.5386828
27.45573461,0,0,1,201.100828
71.86301615,0,0,3,33.47239883
28.17111336,1,0,1,234.6109905
6.633691592,0,0,2,39.04881618
62.6991829,0,1,2,280.5719296
46.72201687,0,0,2,174.7575353
73.32927745,1,0,1,427.2105668
34.04872484,1,1,2,224.2838386
-18.48887967,0,0,2,-80.82725863
-9.124554584,0,0,1,216.8343933
-19.34217709,0,0,2,78.98474388
-2.86211498,1,1,1,318.0085844
114.6295029,0,1,1,602.495577
-41.41687203,0,1,1,-35.96386052
87.49574656,1,0,3,521.5735095
41.75962065,0,0,1,395.8457062
66.9555169,1,0,3,514.7248215
81.90246935,1,1,2,465.0434072
86.24610998,0,1,2,451.16357
25.28325622,0,1,1,138.3596066
2.409095385,1,1,0,25.31311875
112.8243448,0,0,2,502.7600712
36.38384598,0,1,1,221.4678139
59.12912934,0,1,2,415.9698731
37.86309088,0,1,1,237.0434184
46.21059294,0,1,2,274.7372408
65.56749847,0,1,0,218.8211268
54.84199189,1,0,1,246.9637939
22.378702,1,1,3,423.1585357
2.763519269,1,1,1,206.2746279
27.10887518,0,1,0,139.4642587
41.95567807,0,0,2,221.3507361
-22.03355027,0,0,2,-47.75809968
43.35505837,1,0,1,403.6880163
49.55597206,1,0,2,142.5903584
41.56095202,1,0,0,175.4972386
35.96568839,0,1,1,262.0854061
-31.97093373,0,1,3,51.32492909
121.0525077,1,0,2,784.7668622
131.3402528,1,1,2,513.4670788
44.31278242,0,0,1,-50.50846327
-39.68852148,1,1,2,-65.60955849
13.73628541,1,1,1,169.9824265
113.4020687,1,1,1,669.2609602
47.91825463,1,1,2,345.3298045
89.20986425,0,0,2,481.0981807
-6.100244325,0,0,2,21.5836637
42.19542706,1,0,1,247.5952072
0.76718172,0,1,3,17.79562996
111.9565884,1,1,1,607.9738491
12.52343073,1,0,3,139.5512646
77.4410811,0,1,1,304.8340732
56.51857425,1,0,3,264.7620663
34.44150685,0,0,3,277.7283408
40.36321587,1,0,1,231.0778105
119.7812579,1,0,2,373.3976432
25.51879405,1,1,1,257.6550197
34.2097784,0,1,2,222.9430007
10.78016477,1,1,2,193.5845152
-24.89227066,0,1,1,-294.2133775
21.84256071,0,0,0,28.20852483
16.66754436,0,0,1,93.38949972
-3.765456903,1,1,2,67.503399
-4.901760056,1,0,1,19.59293204
4.212004574,0,1,0,6.44608075
29.92772967,0,1,2,325.9171542
-23.72951944,0,1,0,-119.9589121
-0.681746675,1,1,1,132.3628971
53.91562555,1,0,1,270.3035736
100.2337553,0,1,2,427.3702532
51.2618262,0,1,2,197.2286629
142.3897285,1,0,0,487.1066009
88.38457555,1,1,2,521.1665525
45.66419779,1,0,2,253.4250759
58.99914343,1,1,3,272.5671126
50.87025671,1,1,0,356.8253872
33.81348529,1,0,3,176.6441692
8.194715243,1,0,1,151.4156225
-7.324085543,1,0,1,90.94927059
33.27393604,0,1,1,266.5073435
-4.459451078,0,1,1,27.13981323
54.57877855,1,0,1,314.0901652
42.49335819,1,1,2,350.0403847
54.23528857,0,0,1,272.3911072
-41.99861181,1,0,0,-303.8690753
8.166435434,1,1,1,210.921231
46.73330496,1,0,3,68.90275273
-22.17485425,1,0,2,-114.1721882
32.99447611,0,1,1,128.8085376
56.19730727,1,1,1,360.1432738
14.29184311,1,1,1,3.151991895
39.36892806,1,0,1,336.0244074
60.69039871,1,0,2,399.9257461
64.68749349,1,1,0,446.824904
66.35605161,1,1,0,399.9771668
68.50895259,0,0,2,230.6428962
49.02128211,0,0,2,314.4613895
-0.747559633,1,1,2,66.14041142
46.78397431,1,1,1,192.2377162
33.12724053,1,1,0,221.0355561
41.80500647,0,1,1,274.2940828
58.78441245,1,0,1,342.0003299
58.61499603,1,0,2,401.8353872
52.52392699,0,0,2,287.9237105
85.22892786,1,0,2,352.288687
34.4629759,1,0,2,422.6693948
-35.32286459,0,1,1,108.3678672
60.34753006,1,1,1,352.8490268
44.79773449,1,1,0,293.2025624
20.07299409,0,1,1,289.9955397
-25.41889924,0,0,1,83.91713426
25.29335542,0,0,1,204.4112521
49.33611123,1,0,1,-76.37310353
-14.51019463,0,1,2,-121.655689
29.88836094,0,0,1,191.0807943
9.386886985,1,1,0,135.0377818
30.00776056,0,1,2,175.4473836
51.90555896,1,1,1,388.4916961
63.03708788,0,1,1,284.4122125
108.0177768,1,0,2,483.8024443
37.16447734,1,0,2,172.5883347
95.74330092,0,0,2,354.4697232
10.79817929,1,0,2,-37.1116937
65.17981326,0,1,2,550.1699385
62.55244976,1,0,2,96.83537336
8.106694124,0,1,1,34.54263355
2.353438251,0,1,1,96.07771693
55.65104551,1,1,3,166.4472965
41.82975763,1,1,1,309.3093278
26.97817468,1,0,3,94.66508647
87.54035294,1,0,3,411.0779322
57.49988874,1,1,2,467.9335049
-18.25186034,0,1,1,55.26762534
65.88493299,0,1,2,356.1234906
88.09377072,0,0,3,365.6145077
82.08005302,0,0,2,431.921703
31.88524352,1,1,2,212.3607983
43.46328923,1,0,2,341.556973
76.97116744,0,0,2,321.4091394
50.55630083,1,1,2,354.6404492
-8.501992712,0,1,3,41.34129392
24.80221936,0,1,2,75.10184132
67.04153021,0,0,1,385.4734024
26.08752686,0,1,0,103.7214098
68.42797659,0,0,1,290.8070944
17.48281749,0,1,0,196.5717212
-1.805846316,0,0,3,-250.158328
71.58285465,1,0,0,356.4465014
64.45793415,1,0,2,341.902481
40.46155681,1,0,1,2.649017148
-14.10754589,1,1,1,-4.747025916
-26.23465682,0,1,3,-107.5346319
41.34420501,0,1,2,355.2695039
44.50861116,1,1,1,459.4991589
28.76027381,1,1,1,322.4964097
47.73426325,0,0,1,394.9402547
-53.97450487,0,0,0,-55.64623967
76.94867057,0,0,2,421.2036792
-7.151572159,0,0,2,-139.5165339
68.28754082,0,0,3,484.1465727
79.1608378,0,1,3,341.3358475
40.12816174,0,0,3,288.0437071
-25.50155434,1,1,1,-59.8065805
77.52305077,1,0,3,359.1929132
49.03224704,1,1,2,396.4973379
112.4645704,0,1,1,526.9739214
97.67154871,1,1,1,606.8951585
39.90353911,0,0,2,344.9385433
13.32751859,0,0,1,-35.40493262
26.73822818,1,0,2,288.2347372
100.9003851,0,0,2,483.5023414
16.13588664,1,1,2,199.1696903
20.39519963,0,0,0,206.370291
100.249313,1,1,0,290.1648495
22.52398087,1,1,2,414.598433
105.9647808,0,1,3,511.4483416
73.08262371,1,1,1,214.2088126
15.70291149,0,1,2,126.0115663
90.14837025,1,1,2,333.8898252
5.54762996,0,1,1,130.9176671
-0.308893456,1,0,2,144.4374953
-6.815480435,0,1,2,158.0622325
25.70168409,1,0,3,21.57325482
93.03731014,0,1,2,339.8598153
40.88396967,1,1,1,374.3326059
62.88992036,1,1,0,505.4665087
29.73812442,1,1,2,283.6735915
-61.61969076,1,0,2,-231.0131868
98.49252252,1,0,0,465.5217669
26.66708699,0,0,1,31.20228597
25.0498068,0,0,2,73.37317029
-60.25361117,1,0,1,-195.4517546
93.78908638,1,0,0,391.8619992
42.2993073,0,1,0,372.2575387
140.0772157,0,1,2,622.1781978
72.04511305,1,1,2,433.024237
5.468704845,1,0,0,237.3018391
89.4438439,1,0,1,616.4830493
4.049234862,1,1,1,55.9875169
108.1095401,1,1,2,591.0683051
24.02124841,0,1,2,125.0235578
80.87883435,0,1,0,444.9779557
2.392318679,1,1,2,77.25254804
72.13257718,0,0,1,161.456605
4.331399523,1,1,1,158.0354281
-24.02522048,1,0,3,42.73949806
18.45549251,0,0,2,99.65970754
82.90587903,1,1,3,495.2770282
-8.856721363,1,1,1,269.9044419
81.01219788,1,1,1,409.0739176
-19.76927285,0,1,1,192.985168
31.49207859,1,0,2,194.5013477
47.09397113,1,1,2,436.6491559
41.41588827,0,0,1,218.1894792
56.6536542,0,0,2,205.9076802
135.4289551,0,1,3,673.7041688
93.17725461,1,0,1,424.9603943
61.37875916,1,1,1,392.087525
29.10070833,1,1,1,143.7748159
-12.07450419,1,1,1,-123.1743578
-35.71937864,1,1,1,-37.5704963
65.1675027,0,1,1,289.8082941
30.74003588,1,0,0,95.50998486
73.41602237,0,0,2,241.0566326
29.91651346,1,0,0,260.4064509
119.9859027,0,0,2,433.1197353
60.35216805,0,1,1,253.4914228
-1.28917764,1,1,0,15.63043591
85.69045111,0,0,1,514.6862318
-84.42689448,1,0,2,-343.4477811
88.47498358,1,1,1,543.983412
89.43266227,0,0,1,181.2366273
1.225409899,1,0,0,-3.4574517
-12.47682264,0,1,1,319.2113938
50.88099194,1,0,1,209.0422136
83.43868604,0,1,3,250.3903328
-33.68429842,0,1,2,-100.8084996
117.9062875,0,0,1,346.9901732
58.31887703,0,0,0,360.5336615
-13.615304,1,0,3,25.03773315
45.98704845,0,0,2,179.0435993
28.22234949,1,1,3,531.3111485
101.2698945,0,1,0,259.9095682
78.60043081,1,0,2,499.303218
42.24102428,1,0,3,281.0235829
40.65413733,1,1,1,199.6167734
155.2865555,0,1,1,713.2003317
25.57255911,1,0,1,36.9249677
11.14633138,1,0,1,11.84139777
32.79152949,0,0,2,53.05272767
56.3771885,1,0,2,201.2618079
84.78948769,0,1,3,347.4780782
85.15614698,0,0,2,381.1505845
-2.426389054,1,0,2,106.4593175
3.887046664,1,0,1,-60.07704586
3.355528859,1,0,1,-19.17874717
47.16880813,0,0,2,274.1669437
-12.09906655,1,1,2,187.2542145
62.70791713,1,0,2,199.9964808
62.69478286,0,1,2,244.5130729
-6.836657932,0,0,0,-158.1329176
45.93074444,0,0,2,117.3263908
65.78634006,0,1,1,250.0558301
-9.14484275,1,1,2,110.9259592
66.78506231,1,0,2,373.6792547
8.505733951,0,1,2,160.7354069
26.74778907,0,0,2,88.44640595
11.75177975,0,1,2,209.4398521
53.53312663,0,1,2,384.7187809
89.74988387,1,1,2,376.4080972
45.08194093,0,1,1,255.3905122
103.6945888,1,0,3,449.6826901
-25.90683322,0,0,1,-236.1465003
78.44005563,0,0,1,300.9664006
27.87994489,0,1,2,267.9204028
99.14691237,0,1,2,430.9977387
-8.657959237,1,0,1,175.5661967
86.00743715,0,0,2,329.6829515
72.35295275,0,0,2,344.1441589
79.88817876,1,1,1,313.9467968
-1.495205515,0,1,2,140.3412857
33.12798639,1,1,1,261.5923394
38.13571622,0,0,1,206.5457336
43.69570468,1,0,1,23.10313215
-1.017139267,0,1,3,103.2945784
55.29939235,1,0,1,216.7396841
-13.0341579,1,1,3,23.04510758
45.92966791,0,1,1,365.363663
20.57219304,0,0,1,105.8879139
11.99899611,1,1,1,246.4673298
153.562305,1,1,0,778.5481076
29.18274689,0,0,2,37.37295202
113.7459986,0,1,3,669.0315172
6.157236274,0,1,3,109.6414503
2.342437579,0,0,1,46.05369414
33.96551623,0,0,2,174.9829274
82.58619121,1,0,1,345.3332412
-5.020411799,0,0,1,177.5381639
15.28869285,1,1,2,191.3442275
72.27535129,0,1,1,424.2974504
75.81440399,1,0,3,499.0949938
30.93134904,1,1,1,73.04498946
24.39930396,0,0,1,132.8172344
46.20574133,1,0,2,309.877958
29.35246317,1,0,2,114.8234274
82.23848205,0,1,1,610.7438866
-43.30732833,1,1,2,-92.18231538
18.40970452,1,0,0,119.0143522
177.296706,1,0,2,678.3728625
110.3876304,0,0,1,322.7799246
65.2664827,1,1,1,296.8478244
33.60650629,1,0,2,282.0973003
-2.370636927,0,1,2,57.6728489
58.14927519,0,1,1,303.4263221
-19.80390693,1,0,2,35.25392317
38.39963014,1,1,1,324.519689
42.15851911,1,0,0,190.7391136
49.56129392,1,1,2,347.1715525
-13.43957567,0,1,0,-13.78978964
54.50450623,0,1,1,421.7569697
-6.832098091,1,1,2,105.1427623
34.35581357,0,0,0,135.6900184
34.14453033,0,0,2,99.9968472
18.14040621,0,0,1,30.59273722
83.63110372,1,1,2,508.7817133
-21.42499542,1,1,1,134.082342
49.85288705,1,1,0,383.889261
33.84292941,0,1,2,275.3722715
-4.094093087,0,1,2,173.4946041
21.13089547,1,0,2,-38.7295159
-0.129319334,0,0,0,61.71494752
93.69850158,1,0,2,545.260782
-7.813933244,0,1,2,65.60616653
68.92394781,1,0,1,147.9347627
48.51884402,1,0,2,230.9894665
75.41565317,1,0,2,506.3841587
85.89075329,0,1,1,290.1910152
33.12864197,0,1,1,197.1047587
7.145380452,0,1,0,166.3182562
104.4769124,0,0,1,645.9896718
20.39528293,1,0,1,97.84739985
73.28557258,1,0,2,416.7866922
79.67030293,0,1,1,517.6561592
-38.1656447,0,1,0,-37.6615341
18.62526863,1,1,2,116.2557149
33.41523995,0,0,2,83.29065065
31.46968778,0,1,2,174.5465986
99.58344828,1,1,2,667.7859274
-3.035729169,1,1,2,192.9320096
147.9100922,1,0,2,706.6622104
-15.15145418,0,0,2,-64.97180324
21.50609242,1,1,2,336.5742297
49.57729658,0,1,2,276.2545035
109.2682122,1,0,1,429.5602182
76.69000397,1,1,1,462.2493216
68.10995982,1,0,1,125.7123353
1.475511955,1,1,3,58.63457138
-0.001367493,0,1,0,-36.85655458
88.88374946,0,1,1,319.4262784
-55.94443215,1,0,3,-242.863923
23.86518267,1,1,1,203.3165926
113.5577494,1,0,3,603.8291503
110.0387085,1,0,3,364.0314403
42.75301339,1,0,2,236.3153671
6.28885238,1,1,1,135.8952063
55.86725511,1,1,2,261.2978296
34.97454014,1,0,1,81.49689828
64.29738666,0,1,3,573.4623417
127.1070926,1,0,1,714.2267867
95.55062225,0,0,3,404.2789538
60.31513177,1,1,2,301.0209548
88.52795897,0,1,2,465.5653333
5.534770219,1,0,0,0.126275743
22.6644234,1,0,3,59.73695331
-20.60057193,0,0,1,-166.2588442
113.7263872,0,1,3,444.0281928
73.67227266,0,1,2,381.2878284
97.17802147,1,0,2,433.8039991
46.46856851,0,1,1,134.1938029
44.20894595,0,1,1,258.9491595
73.52553135,1,1,1,327.894387
100.0728026,0,1,2,549.6476222
59.34120452,0,1,1,427.2605667
79.28432441,1,1,2,540.9890807
-49.72083487,0,1,1,-143.3537286
34.6957667,0,0,1,68.15686631
24.03637331,0,1,3,67.959296
-49.87375117,1,0,3,-184.5083943
44.82366119,1,0,0,321.1436725
73.17525138,0,1,1,388.1381768
22.12253177,0,0,3,36.90956791
11.57682079,0,1,1,28.89359737
50.41789465,0,1,1,159.7557709
88.49363904,0,0,1,334.334526
58.54951009,0,0,2,389.457333
21.88762613,0,1,1,126.1101916
4.588632955,1,0,2,-28.73194093
50.55356581,0,1,1,225.4487156
89.9407201,1,0,1,389.6761355
68.6994678,0,1,2,326.7248659
-2.921947002,0,1,2,54.7318461
59.90092003,0,1,3,440.3160311
66.85952397,0,0,2,195.0477302
40.00467228,1,1,1,198.7301282
79.16902118,1,1,3,426.5983617
99.11963957,0,0,2,392.7221325
26.06238416,0,0,1,252.0742388
93.88976441,1,1,2,496.5319273
56.47972093,1,0,0,342.9640249
109.6048139,0,1,2,710.0010565
16.49507641,1,1,2,147.1045061
-9.059273303,0,1,2,-29.14531247
-14.35916038,1,1,3,256.0484805
92.62430397,1,1,2,643.6160705
61.99879789,1,1,0,464.0955121
46.08983056,1,0,1,269.5571148
-25.27588267,0,0,0,45.30646591
31.85253107,1,0,1,312.8282066
129.9611178,1,0,2,564.6422846
145.9621745,0,0,1,716.8024758
104.1762802,1,0,3,439.9497395
67.68300132,1,1,2,660.891735
-18.44713097,0,0,1,-91.33815433
85.86213366,1,1,3,284.0381775
31.09997013,1,0,0,279.3644457
94.17851541,0,1,1,509.8638927
-1.463073155,1,1,3,209.2099848
37.835112,1,1,0,53.55058036
30.78949871,0,0,1,165.5787552
